text,author,published_at,like_count,clean_text,sentiment_score,sentiment_label
"2:35 You weren't trying to ""build his platform""?  Charlie was WAY bigger than you.  A guy wants to have a conversation to hash things out, like the blatant lies you said (no racial motivation despite him talking about her race right in the video), and your response is to worry about the size of his show?   I'm a big credit where credit is due guy, but I don't think that being upset about a guy getting shot in the neck makes you a good person.  It's the bare, bare, bare minimum of decency.   2:50.  Yeah, YOU are one of the ones with the extremist rhetoric.  Yes, it's a good thing. You are shaken by somebody getting shot in the neck. I should damn well hope so. But this video is awful.  I'm sorry, I'm not gonna praise it because you said so many untrue and very harsh things about him and the whole MAGA movement, etc. You guys have been going for rage bait for so many years. I don't wanna hear one word about you ""just being a words guy"".  Just because you physically didn't get violent doesn't mean you're a good guy in this. Then at the end you say ""both sides are calling for murders"". You try to make it seem like it's even close to being even. Yes, of course, there are some people on the right that want an eye for an eye, but the claim it's even remotely even is insane.  You don't get to talk like you've been talking for the last several years and then come on here like you're the voice of reason. Your whole monologue at the end doesn't match what you've been doing for years now. It's you guys that have been calling for the censorship and almost all of the violence has been coming from the left for the last decade. This false equivalency is astounding.

Notice how all of the people who are controversial public speakers are the ones who are completely condemning the assassination? Funny that. Funny that it's all the people who have been trying to rile everyone up and get them angry or suddenly worried that they might be next. Outside of that circle, the opinions are very mixed on the left. Just saying.",@jasondashney,2025-09-27T03:07:36Z,0,trying build platform charlie way bigger guy wants conversation hash things like blatant lies said racial motivation despite talking race right video response worry size show big credit credit due guy think upset guy getting shot neck makes good person bare bare bare minimum decency yeah one ones extremist rhetoric yes good thing shaken somebody getting shot neck damn well hope video awful sorry gon praise said many untrue harsh things whole maga movement etc guys going rage bait many years wan hear one word words guy physically get violent mean good guy end say sides calling murders try make seem like even close even yes course people right want eye eye claim even remotely even insane get talk like talking last several years come like voice reason whole monologue end match years guys calling censorship almost violence coming left last decade false equivalency astounding notice people controversial public speakers ones completely condemning assassination funny funny people trying rile everyone get angry suddenly worried might next outside circle opinions mixed left saying,0.2363,Positif
Van Jones another AIPAC  puppet,@paultyler4324,2025-09-27T02:58:21Z,0,van jones another aipac puppet,0.0,Netral
Not on Both sides only on the left,@edtorres5946,2025-09-27T02:46:14Z,0,sides left,0.0,Netral
"He sounds like he lieing, he got payed",@ericjones4203,2025-09-27T02:18:25Z,0,sounds like lieing got payed,0.3612,Positif
Van Jones jumped the shark during chump's first term.,@juliusfreeman8579,2025-09-27T02:01:06Z,0,van jones jumped shark chump first term,0.0,Netral
Liar!!you caused his death,@rowdy48milo42,2025-09-27T02:00:34Z,0,liar caused death,-0.802,Negatif
I used to enjoy watching cnn years years ago i can't even listen to this propaganda station,@rowdy48milo42,2025-09-27T02:00:06Z,0,used enjoy watching cnn years years ago even listen propaganda station,0.296,Positif
Anything to advert blame for stocking,@rowdy48milo42,2025-09-27T01:58:42Z,0,anything advert blame stocking,-0.34,Negatif
Van jones is a p.o.s. he loaded the gun that killed charlie,@rowdy48milo42,2025-09-27T01:58:02Z,0,van jones loaded gun killed charlie,-0.7845,Negatif
BS,@fosteg7,2025-09-27T01:54:33Z,0,,0.0,Netral
You are correct Charlie became a bigget,@spraypatchingandthelike4223,2025-09-27T01:53:44Z,0,correct charlie became bigget,0.0,Netral
"*Good on you, AC & VJ!*",@ATCRyderX,2025-09-27T01:52:41Z,1,good,0.4404,Positif
Well done guys! I love seeing so much non partisan coverage. Good job CNN,@MrJlcurtis2,2025-09-27T01:44:23Z,0,well done guys love seeing much non partisan coverage good job cnn,0.8481,Positif
People on both sides!?!?  Name one MAGA representative calling for violence! I am waiting…,@Wesley-h8r,2025-09-27T01:33:49Z,0,people sides name one maga representative calling violence waiting,-0.6249,Negatif
He was just a fucking Islamaphobe that's all,@stumpali,2025-09-27T01:27:23Z,0,fucking islamaphobe,0.0,Netral
Van should get a backbone,@stumpali,2025-09-27T01:26:57Z,0,van get backbone,0.0,Netral
Van you need to quit being a hypocrite of your own words. You are the opposite of what you say needs to Happen. Charlie lived and walked his talk. You do not at all.,@kellygibson4653,2025-09-27T01:22:58Z,0,van need quit hypocrite words opposite say needs happen charlie lived walked talk,0.0,Netral
"NOT A SINGLE CONSERVATIVE JUSTIFIED MURDERS AFTER KIRK'S ASSASSINATION.  NOT A SINGLE ONE.  AND THERE WERE NO RIOTS, NO CITIES BURNED. THE VIOLENCE STOPS WHEN CNN STOPS CALLING PEOPLE WHO SIMPLY DISAGREE WITH THEM FASCISTS.",@hlb0111,2025-09-27T01:15:55Z,0,single conservative justified murders kirk assassination single one riots cities burned violence stops cnn stops calling people simply disagree fascists,-0.9595,Negatif
I do not believe a word of this man.,@dmc3202,2025-09-27T00:59:37Z,0,believe word man,0.0,Netral
You can tell van was about ready to cry,@00steward,2025-09-27T00:59:25Z,0,tell van ready cry,-0.1531,Negatif
So glad this was shared. Spot on with all points.,@briantii,2025-09-27T00:58:26Z,0,glad shared spot points,0.6597,Positif
Wow CNN actually just became slightly more respected,@BrockJamesStory,2025-09-27T00:52:16Z,0,wow cnn actually became slightly respected,0.7655,Positif
I never would've thought Van Jones would've released this. Glad I was wrong.,@peteyca,2025-09-27T00:33:12Z,0,never would thought van jones would released glad wrong,-0.0258,Netral
I am not seeing both sides resorting to Murder.  Only the Left.,@toddwinton5025,2025-09-27T00:22:49Z,0,seeing sides resorting murder left,-0.6908,Negatif
"None of the conservatives called for civil war, violence or hate what is he talking about. It’s the Left who celebrated his murder Only the Left incites civil war and unrest. But I do appreciate Van showing the respect to Charlie.",@jasmineabraham7103,2025-09-27T00:13:34Z,0,none conservatives called civil war violence hate talking left celebrated murder left incites civil war unrest appreciate van showing respect charlie,-0.9153,Negatif
"THIS IS PROOF the people that laughing still about his death will have it WITH GOD : laughing about your ennemy downfall is not how God want you to deal with your brothers and sisters. I am glad this is out. A lot will suffer for their evil ways, watch.",@Chrissy-g5u,2025-09-27T00:09:13Z,0,proof people laughing still death god laughing ennemy downfall god want deal brothers sisters glad lot suffer evil ways watch,0.0258,Netral
"The man said twice, he got the white girl.

Eveyone can hear it except for videos that purposefully edited it out.

The man should have never been released as he had a long record and kniwn mental health issues.

Please stop hateful violent rhetoric.

The right wants civil dialogue and debate. 

Let's see how your speech goes from here out.",@rebeccalankford9810,2025-09-26T23:58:19Z,0,man said twice got white girl eveyone hear except videos purposefully edited man never released long record kniwn mental health issues please stop hateful violent rhetoric right wants civil dialogue debate let see speech goes,-0.7906,Negatif
Anderson Pooper Scooper,@commanderdata-xy3wt,2025-09-26T23:55:19Z,0,anderson pooper scooper,0.0,Netral
"The democrats cannot get in a conversation without saying that republicans are fascists, naziss, etc. There is no moral equivalency!",@cadeosvideos,2025-09-26T23:52:57Z,0,democrats get conversation without saying republicans fascists naziss etc moral equivalency,0.1511,Positif
What a class act. This is the way,@RubenGarciaCS,2025-09-26T23:50:22Z,0,class act way,0.0,Netral
"Come on guys. Start reporting the news, not propaganda! Charlie Kirk was not a hater! So thanks for being real! Stop adding fuel to hate",@dawndunn122,2025-09-26T23:48:03Z,0,come guys start reporting news propaganda charlie kirk hater thanks real stop adding fuel hate,-0.7783,Negatif
"THE PEACEMAKERS & TRUTHTELLERS ARE ALWAYS ELIMINATED! 😮‍💨
🙏🕊️",@lulumoon6942,2025-09-26T23:46:46Z,0,peacemakers truthtellers always eliminated,0.5267,Positif
"Thank you Van Jones for putting aside politics and doing the moral , right thing. That speaks volume.",@skong25,2025-09-26T23:43:04Z,0,thank van jones putting aside politics moral right thing speaks volume,0.3612,Positif
But they will still say Charlie is a racist and fascist....while drinking a Tylenol smoothie.,@ElliottBrigman,2025-09-26T23:31:38Z,1,still say charlie racist fascist drinking tylenol smoothie,-0.8225,Negatif
"I totally agree with this!!! Trump, Vance, Miller, whole administration needs to stop coming out with the hate & names that would be a great start!!! Doubt that will happen unfortunately!!!",@jackiecaudill1971,2025-09-26T23:25:34Z,0,totally agree trump vance miller whole administration needs stop coming hate names would great start doubt happen unfortunately,-0.4417,Negatif
Good job Van appreciate your kind words for Charlie,@atlantajones5469,2025-09-26T23:22:00Z,0,good job van appreciate kind words charlie,0.8402,Positif
"Is CNN for children? Who needs to have it laboriously explained to them that murder is bad? I wish I had the last 5min of my life back.
btw, I mostly know that Black guy as the idiot who called it a ""whitelash"" the first time Trump was elected, so he's def part of the problem.",@Tzyrus,2025-09-26T23:21:10Z,0,cnn children needs laboriously explained murder bad wish last min life back btw mostly know black guy idiot called whitelash first time trump elected def part problem,-0.91,Negatif
HOw can someone not agree with him on anything ...So you are for high black crime and black on black crime ?,@James-c5e1e,2025-09-26T23:02:25Z,0,someone agree anything high black crime black black crime,-0.6705,Negatif
WORDS NOT WEAPONS....YYYYEEESSSSSSSSSSSSSSSS❤❤❤❤❤❤,@KittehNow,2025-09-26T22:48:22Z,0,words weapons yyyyeeessssssssssssssss,-0.4404,Negatif
He was a nationalist he attacked anything that didn’t fit his timeline (Simone Biles) for example his organization was not then and my opinion it’s not Christian now🤐,@Timeless-k2g,2025-09-26T22:46:42Z,0,nationalist attacked anything didnt fit timeline simone biles example organization opinion christian,-0.6261,Negatif
well lets start by not calling people with different views nazis and fascist,@metal2951,2025-09-26T22:44:54Z,0,well lets start calling people different views nazis fascist,-0.3612,Negatif
"Oh please…. This man has spewed hate against  BLACKS, IMMIGRANTS, Jews…",@socalfan32,2025-09-26T22:34:08Z,1,please man spewed hate blacks immigrants jews,-0.34,Negatif
I understand what Van is saying. But I believe that civil dialogue and agreeably disagreeing shouldn’t make Kirk “an honorable person”. It should be the standard we expect from everyone. To say this is uniquely honorable shows just how low your expectations are of others. And the only reason Kirk wanted to debate public figures like Van is to increase clicks. He was just another fkn podcaster ffs. That’s what they do for a living 🤦🏻‍♂️,@PaulSchulz-z3m,2025-09-26T22:25:08Z,0,understand van saying believe civil dialogue agreeably disagreeing shouldnt make kirk honorable person standard expect everyone say uniquely honorable shows low expectations others reason kirk wanted debate public figures like van increase clicks another fkn podcaster ffs thats living,-0.765,Negatif
"Van Jones, needs to stand up,on this one issue, the poor girl, was targeted",@jeffreyscott8633,2025-09-26T22:21:03Z,0,van jones needs stand one issue poor girl targeted,-0.4767,Negatif
"Uhhh, Correction Mr. JONES.... you started out pretty good but..... Saying  "" people on both sides"" is BS!!! NOBODY on the Right has threatened ANYBODY!! STOP SAYING THAT!!, The RIGHT wants Dialog and Peace, that one you got right. But you just couldn't help yourself by saying both sides again as the left always does when their side 'UnALiVES  somebody",@rockyballerboa1722,2025-09-26T22:10:26Z,0,uhhh correction jones started pretty good saying people sides nobody right threatened anybody stop saying right wants dialog peace one got right help saying sides left always side unalives somebody,0.7964,Positif
"Gentlemen, please bring your voices of restraint and civil dialog back into your country🙏🏼🙏🏼🩷🩷",@margiewatts-carter6671,2025-09-26T21:57:30Z,0,gentlemen please bring voices restraint civil dialog back country,0.3182,Positif
"CNN published this because they aspire to be true NEWS Network, NOT an opinion and Propaganda Network like FOX.",@yz6,2025-09-26T21:50:24Z,0,cnn published aspire true news network opinion propaganda network like fox,0.5106,Positif
"Van Jones is a zionist and CNN is now owned by zionist, Larry Elison. Beware of your sources of news that are now controlled by Israel.  CBS , Paramount and CNN are ALL now owned by zionist, Larry Elison, owner of Oracle. 
I used to respect Van Jones. Hes not who he seems.",@bluedragonfly5,2025-09-26T21:36:47Z,0,van jones zionist cnn owned zionist larry elison beware sources news controlled israel cbs paramount cnn owned zionist larry elison owner oracle used respect van jones hes seems,0.4767,Positif
🕺🏾👽,@adrenashields4972,2025-09-26T21:21:54Z,0,,0.0,Netral
"If you want somebody to say something nice about when you’re gone, then say something nice about people when you here 🤷🏾‍♀️",@msmichellebroughton8007,2025-09-26T21:15:32Z,31,want somebody say something nice youre gone say something nice people,0.7096,Positif
Van Jones is paid by AIPAC.,@rhondamcknight2596,2025-09-26T21:12:45Z,0,van jones paid aipac,0.0,Netral
good for you. genuinely. please have more positive role models on the left like this man. God bless,@Dd-cm8xj,2025-09-26T21:12:00Z,0,good genuinely please positive role models left like man god bless,0.9349,Positif
van Jones.. always one voice of reason...a friend in Canada watching a great nation eat its own children !!!!,@hankw-m9l,2025-09-26T21:02:44Z,0,van jones always one voice reason friend canada watching great nation eat children,0.8074,Positif
"I may rarely like CNN or agree with their 'takes' on almost everything, however this is exactly what is needed right now. This is what CK was for, dialogue, truth seeking, listening to the individual.",@anthonyward2594,2025-09-26T20:55:28Z,1,may rarely like cnn agree takes almost everything however exactly needed right dialogue truth seeking listening individual,-0.2311,Negatif
"Hey Van: Newsflash---""words are weapons"".....When the Civil War spark off it was over slavery....Not just the act, the concept---but the idea-(put into words called laws) set slavery in motion over 400 years ago: And, then in a stunning twist four hundred years later---it was ""words again"" by Abraham Lincoln"".....Which launched the Civil War: Then after that war---Jim Crow---words once again set off the firestorm of retaliation and violence against blacks: Then Civil Rights--the pushback--that then again lead to calmness and almost forgiveness: then, discrimination---words that again set into motion racial hatred, apathy, resistance, misogyny and chasms of racial divide: Now when we are ""barely"" healing and reeling in from it all---along comes Trump and his republican acolytes in the shadows now in the limelight baking in the ebb and flow of racism.....Racism so blatant and bold hat it openly strips away our freedoms, rights and due processes-(again, those are words doing that)...So, when you ""debate"" with words---no Vance; they are weapons, words can be ""Weaponized"" and in that weaponization---Charlie Kirk was complicit, knowing, willing and even proud to engage in open racism and racist banter and make you think he's merely debating it's very merit, nature and stance....When in fact--he know all along that his ulterior motive was to recruit, influence and inspire a generation of young, vulnerable, impressionable whites to support his radical and racist / ideologies and falsehoods with the intention of resurging racism and inequality to a whole new modern level; and in doing so he also failed to see the counter-opposition that has and is still building in the ""wake"" of his racist madness and maddening: In short---he FA and then he Found Out!!!! I have no pity nor place in my heart and mind for a racist: Which is was Kirk was: A racist is a person that wants to destroy---not build: separate and dived not unite.....And, that is what we should be talking about and acknowledging here are racists that still lurk, move and act still from the shadows....
Like Trump and Kirk....One's gone---the other's still here.......",@lamarmickens1020,2025-09-26T20:45:25Z,1,hey van newsflash words weapons civil war spark slavery act concept idea put words called laws set slavery motion years ago stunning twist four hundred years later words abraham lincoln launched civil war war jim crow words set firestorm retaliation violence blacks civil rights pushback lead calmness almost forgiveness discrimination words set motion racial hatred apathy resistance misogyny chasms racial divide barely healing reeling along comes trump republican acolytes shadows limelight baking ebb flow racism racism blatant bold hat openly strips away freedoms rights due processes words debate words vance weapons words weaponized weaponization charlie kirk complicit knowing willing even proud engage open racism racist banter make think merely debating merit nature stance fact know along ulterior motive recruit influence inspire generation young vulnerable impressionable whites support radical racist ideologies falsehoods intention resurging racism inequality whole new modern level also failed see counter opposition still building wake racist madness maddening short found pity place heart mind racist kirk racist person wants destroy build separate dived unite talking acknowledging racists still lurk move act still shadows like trump kirk one gone still,-0.997,Negatif
I’m sorry but “both sides are calling for civil war?” And maybe I’m wrong but the conservatives are not calling for that. What I’ve heard from most everyone is that we will continue to fight the way Charlie did. Through words. By carrying on his mission. If any so called conservative is calling for civil war I would say they’re in the minority and are not truly conservative and don’t represent us. Because the rest of us who are sane have said nothing about civil war. There’s only one violent side that we know of and it’s not the conservatives,@mamakubwa254hallonda9,2025-09-26T20:43:58Z,0,sorry sides calling civil war maybe wrong conservatives calling ive heard everyone continue fight way charlie words carrying mission called conservative calling civil war would say theyre minority truly conservative dont represent rest sane said nothing civil war theres one violent side know conservatives,-0.9623,Negatif
Hey Van… Charlie was trying to reach you for RATINGS!!,@MsNo1SpaDiva,2025-09-26T20:41:29Z,1,hey van charlie trying reach ratings,0.0258,Netral
"God is talking to you Mr. Van Jones.  There is a reason that happened and He loves YOU too whether you want to hear it or not.  There is no freedom in speech if people shoot each other.  (Tyler Robinson and His family are probably hurting.). We should be praying for their salvation.  Jesus came for the sick.  He came for Charlie, Van, the person reading this — and Tyler too.  Thank God He sent His Son for us sickos.  Wouldn’t want to do life without Him.  Come as you are.",@joykaczmarek1515,2025-09-26T20:40:27Z,0,god talking van jones reason happened loves whether want hear freedom speech people shoot tyler robinson family probably hurting praying salvation jesus came sick came charlie van person reading tyler thank god sent son sickos wouldnt want life without come,0.8519,Positif
This is what healing means 🇬🇧🙏🇺🇸,@stevenmcgowan3205,2025-09-26T20:40:17Z,0,healing means,0.0,Netral
"Oh Van says this NOW after Charlie was murdered. Van Jones you just said ""you didn't know etc."" that is because YOU NEVER GAVE HIM THE CHANCE. A lot that has been said about Charlie Kirk was false rumors from the radical left. Shame on you Mr. Jones. too late now",@pslay9324,2025-09-26T20:33:57Z,0,van says charlie murdered van jones said know etc never gave chance lot said charlie kirk false rumors radical left shame jones late,-0.8496,Negatif
Hey Van stop caping for these assholes. Kirk was a race baiter and you are trying to save your neck from his phanatic followers. This shit is unbelievable. This is not a black peoples problem. Yet they center you there. wake up Van,@PamKnightSings,2025-09-26T20:19:05Z,1,hey van stop caping assholes kirk race baiter trying save neck phanatic followers shit unbelievable black peoples problem yet center wake van,-0.8074,Negatif
Charlie Kirk should’ve applied his own advice and mind his words twice before offending those beneath him if he calls himself a christian. That is the real issue.,@channel101-r7c,2025-09-26T20:02:35Z,5,charlie kirk shouldve applied advice mind words twice offending beneath calls christian real issue,-0.5106,Negatif
"That does not change the racist, homophobic anti-feminist position of kirk. Everybody tries to make This Guy a decent dude while he was a fascist going after the youth of the country. The dems couple who were killed lately at home are the ones to be celebrated. Van jones is a bit naive or believe he could stop the mouvement of hate from maga morons. It won’t. It’s Time to show strenght and moral views to these fascist too ignorant to know What it means.",@gillesarpin5091,2025-09-26T19:58:47Z,1,change racist homophobic anti feminist position kirk everybody tries make guy decent dude fascist going youth country dems couple killed lately home ones celebrated van jones bit naive believe could stop mouvement hate maga morons wont time show strenght moral views fascist ignorant know means,-0.9769,Negatif
https://youtu.be/4PHuClVbe3c?si=kFXXew0TByF5FrNb,@화살촉-s2r,2025-09-26T19:52:22Z,0,https youtu phuclvbec kfxxewtbyffrnb,0.0,Netral
"Right on, Van. So well said.",@michaelsallah2324,2025-09-26T19:42:56Z,0,right van well said,0.2732,Positif
"THAN YOU VAN, CHARLIE KIRK WAS AN HONORABLE, INTELLIGENT, GODLY MAN 🙏🙏🙏🙏🙏🙏🙏🙏",@luvmypitty,2025-09-26T19:42:35Z,0,van charlie kirk honorable intelligent godly man,0.7579,Positif
"The domestic soldiers at the very least need to wear NAMETAGS. 
these are all Russian bots supporting lawless ICE  in these comments.",@garydeforve5055,2025-09-26T19:40:01Z,0,domestic soldiers least need wear nametags russian bots supporting lawless ice comments,0.4404,Positif
Not everyone wants to play debate games,@FitchEntertainment,2025-09-26T19:34:36Z,0,everyone wants play debate games,0.34,Positif
"I respect the sentiment conveyed here, but I do still find it disrespectful to his memory to say he was about honest debate and free speech. 

He doxxed professors and students he disagreed with ideologically and his audience paid to see clips of ""owns"" instead of discussion. It is the very epitome of hypocrisy.

He truly spent his entire career attacking people who he had no intention of understanding, and his audience has no intention of accepting -- but we can really only reveal hypocrites if they were alive to prove us right through their actions.",@wasabij,2025-09-26T19:29:36Z,0,respect sentiment conveyed still find disrespectful memory say honest debate free speech doxxed professors students disagreed ideologically audience paid see clips owns instead discussion epitome hypocrisy truly spent entire career attacking people intention understanding audience intention accepting really reveal hypocrites alive prove right actions,0.9147,Positif
"Wow. Thank you, Van, for not being a hater. Now tell everyone else there at CNN to stop calling Trump a fascist. Please.🙏",@Jrome3,2025-09-26T19:28:38Z,0,wow thank van hater tell everyone else cnn stop calling trump fascist please,-0.0,Netral
Kirk's dead.next topic please,@apneAtwo,2025-09-26T19:27:21Z,0,kirk dead next topic please,-0.4588,Negatif
"interesting how he will send his attack dogs after he loses a debate then sends a PM where those attack dogs will not see and ask for ""respectable dialogue"" that just sounds abusive. If he was afraid of his fans they are not fans",@bsotech,2025-09-26T19:17:42Z,0,interesting send attack dogs loses debate sends attack dogs see ask respectable dialogue sounds abusive afraid fans fans,-0.7964,Negatif
JUST turn to JESUS Christ of Nazaret AMEN 💕 Haleluja,@ZoranTomas-c3u,2025-09-26T19:16:59Z,0,turn jesus christ nazaret amen haleluja,0.0,Netral
"Now both sides only one side, conservative always for morals and what is right, some people just don't care, but i do and a lot of others care about are nation.  Jesus Is Coming, said there would be days like this, i'm on the lords side who's side are you on?",@jessewarren2010,2025-09-26T19:16:02Z,0,sides one side conservative always morals right people care lot others care nation jesus coming said would days like lords side side,0.836,Positif
"How did Van not get fired for blatant lies about Charlie that almost called for action. It was horrifying to listen to Van after it was clear from the video of woman killed on train  that Van was off base and he did not do his homework. Shortly as after Charlie was gone. Now he is back pedalling. Come on Van, you are better than this, especially since the truth was as out before your rant.",@dianavanderclute4322,2025-09-26T19:10:50Z,0,van get fired blatant lies charlie almost called action horrifying listen van clear video woman killed train van base homework shortly charlie gone back pedalling come van better especially since truth rant,-0.8727,Negatif
He wasn't for violence?? Seriously? Lmao,@hurricanesweettea2149,2025-09-26T19:05:25Z,0,violence seriously lmao,-0.2263,Negatif
"Thank you Van. You are kind, generous and deeply human. Thank you for reminding us all that there is a dignity in the simple truth.",@Manchester1066,2025-09-26T19:05:08Z,0,thank van kind generous deeply human thank reminding dignity simple truth,0.9403,Positif
"Self serving. Narcissistic tendencies and textbook example, right there. 🤫 You think Charlie was a racist and you verbalized it on a national stage. Please. You've changed your mind? Now?",@johnrush9533,2025-09-26T18:49:10Z,1,self serving narcissistic tendencies textbook example right think charlie racist verbalized national stage please changed mind,-0.4019,Negatif
CNN this is partially your fault,@stylinskinnies,2025-09-26T18:41:26Z,1,cnn partially fault,-0.4019,Negatif
Thank you van,@blessedchild6237,2025-09-26T18:33:10Z,0,thank van,0.3612,Positif
"Oh the message was so wonderful,Van keep courage bro 😎 thanks 🙏",@yvonne629,2025-09-26T18:30:20Z,0,message wonderful van keep courage bro thanks,0.8689,Positif
"Even satan (he doesn't meri a capital letter) can be good when it suits his purpose, sir.",@JRCooper7,2025-09-26T18:25:28Z,0,even satan meri capital letter good suits purpose sir,0.4404,Positif
"Van's team got it wrong. Kirk was a racist, a misogynist and a bigot. He was hugely provocative then he blamed others for arguing back and he'd say let's talk amicably, like he was the good guy. It was a game that he was very good at. He took zero responsibility for himself and his words and he didn't believe he was accountable for anything. Everybody else was, though. I think he was a hypocritical bastard.",@Vocela,2025-09-26T18:14:25Z,0,van team got wrong kirk racist misogynist bigot hugely provocative blamed others arguing back say let talk amicably like good guy game good took zero responsibility words believe accountable anything everybody else though think hypocritical bastard,-0.9132,Negatif
Everybody should be agreeing with free speech. Left & right. Not civil war & not silecing anyones WORDS with violence,@mcpeewee68,2025-09-26T18:10:53Z,0,everybody agreeing free speech left right civil war silecing anyones words violence,-0.5106,Negatif
Yes,@loletashell3208,2025-09-26T18:09:40Z,0,yes,0.4019,Positif
This is how we do it in America.,@LoriCurl,2025-09-26T17:53:31Z,0,america,0.0,Netral
"I'm sorry, Charlie Kirk was not about open dialogue. I am disappointed in this characterization. He was about evading questions, deflecting, and trapping his debaters rhetorically (not with actual arguments). He characterized entire groups of people based on nothing other than race. He did not debate the merits of individuals within those groups. As long as you were part of the group, he demonized and insulted you. Just because he did that without yelling at the top of his lungs does not mean that is debate.",@Yvonne-i9b4i,2025-09-26T17:47:33Z,0,sorry charlie kirk open dialogue disappointed characterization evading questions deflecting trapping debaters rhetorically actual arguments characterized entire groups people based nothing race debate merits individuals within groups long part group demonized insulted without yelling top lungs mean debate,-0.9052,Negatif
Thanks Van Jones. Blessings USA,@AntonioDosSantos-do8ey,2025-09-26T17:39:48Z,0,thanks van jones blessings usa,0.7506,Positif
"Lefties...the same people who destroyed, exterminated, finished with Venezuela in the name of social justice",@AntonioDosSantos-do8ey,2025-09-26T17:39:22Z,0,lefties people destroyed exterminated finished venezuela name social justice,0.0516,Positif
Dialogue...Debate.... Charlie Kirk just wanted to raise the standards of culture & values...too deep for weak confused resented people ..He didn't deserve to be assassinated..CNN who do you represent!????,@AntonioDosSantos-do8ey,2025-09-26T17:38:47Z,0,dialogue debate charlie kirk wanted raise standards culture values deep weak confused resented people deserve assassinated cnn represent,-0.6249,Negatif
"Sorry Democrats but too many lefties, progres  hidden as democrats... Sorry. But Charlie Kirk represents Greatness. He defended Christianity moral values freedom democracy. The Turning Point is now. We are millions of people all over the World 🌎",@AntonioDosSantos-do8ey,2025-09-26T17:36:46Z,0,sorry democrats many lefties progres hidden democrats sorry charlie kirk represents greatness defended christianity moral values freedom democracy turning point millions people world,0.743,Positif
Well after killing the young lady he quoted I got the white girl I don’t think that was racist.🤔🤔🤔🤔,@MH-lr7hi,2025-09-26T17:30:23Z,1,well killing young lady quoted got white girl dont think racist,-0.0207,Netral
Y’all stop the BS it’s over really Van!,@SoniaT9205,2025-09-26T17:29:53Z,0,yall stop really van,-0.296,Negatif
TY Van.U r a class act,@judyhyland499,2025-09-26T17:15:00Z,0,van class act,0.0,Netral
The only ones I have heard saying the right is talking about civil war is people on the left trying to fearmonger or rile up violence from others. I have never heard such a thing from anyone in any group on any platform in any medium...from the right. I have never heard of censoring or cancelling for no reason. People don't have free speech in the public. A company can fire or cancel anyone they want. They can have their shows cancelled easily when they no longer represent the brand of the network and they don't want you representing them. All people have to do is point it out. People think they have free speech protections that keep them from having consequences lawfully. Even Van in this BS statement kept saying how those things are appalling. No one on the right ever said em.,@sillEmediA,2025-09-26T17:01:03Z,0,ones heard saying right talking civil war people left trying fearmonger rile violence others never heard thing anyone group platform medium right never heard censoring cancelling reason people free speech public company fire cancel anyone want shows cancelled easily longer represent brand network want representing people point people think free speech protections keep consequences lawfully even van statement kept saying things appalling one right ever said,-0.6916,Negatif
Charlie Kirk was always promoting civil debate. Leftists just can't have conversations anymore. THAT IS THE REAL PROBLEM,@08AnnabelLee,2025-09-26T16:53:10Z,0,charlie kirk always promoting civil debate leftists conversations anymore real problem,-0.0516,Negatif
This is the only time I actually agree with CNN and gave them a thumbs up! I'm glad he acknowledged this!,@zizipop3703,2025-09-26T16:44:08Z,0,time actually agree cnn gave thumbs glad acknowledged,0.6705,Positif
Well done,@Fulblade,2025-09-26T16:43:49Z,0,well done,0.2732,Positif
